review_id,review_text,star_rating,true_label
2993,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
2994,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
2995,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
2996,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
2997,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
2998,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
2999,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3000,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3001,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3002,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3003,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3004,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3005,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3006,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3007,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3008,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3009,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3010,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3011,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3012,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3013,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3014,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
3015,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3016,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3017,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3018,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3019,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3020,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3021,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3022,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3023,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3024,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3025,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
3026,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
3027,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
3028,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
3029,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3030,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3031,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
3032,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
3033,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
3034,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3035,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3036,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
3037,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3038,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3039,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3040,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3041,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
3042,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3043,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
3044,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3045,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3046,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3047,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3048,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
3049,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
3050,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3051,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3052,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3053,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3054,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3055,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3056,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
3057,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3058,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3059,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
3060,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3061,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
3062,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3063,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3064,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3065,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3066,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3067,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3068,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3069,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3070,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3071,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3072,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3073,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3074,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3075,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3076,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3077,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3078,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3079,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3080,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
3081,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3082,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3083,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3084,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3085,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3086,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3087,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3088,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3089,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3090,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3091,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3092,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3093,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3094,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3095,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3096,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3097,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
3098,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
3099,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3100,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3101,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3102,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3103,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3104,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3105,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
3106,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3107,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3108,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3109,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3110,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3111,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
3112,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3113,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3114,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3115,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3116,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
3117,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3118,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3119,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3120,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3121,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3122,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3123,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
3124,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3125,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3126,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3127,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3128,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3129,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3130,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3131,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
3132,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3133,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3134,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3135,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3136,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
3137,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3138,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3139,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
3140,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3141,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3142,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3143,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3144,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3145,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3146,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
3147,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3148,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
3149,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3150,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3151,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3152,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
3153,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3154,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
3155,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3156,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3157,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3158,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3159,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3160,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3161,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3162,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3163,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
3164,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3165,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3166,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3167,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
3168,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3169,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3170,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3171,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
3172,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3173,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3174,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3175,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
3176,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3177,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
3178,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3179,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3180,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3181,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3182,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3183,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
3184,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3185,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3186,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3187,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3188,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3189,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3190,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3191,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
3192,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3193,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3194,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3195,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3196,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3197,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3198,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3199,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
3200,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3201,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3202,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3203,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3204,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
3205,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
3206,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3207,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3208,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3209,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3210,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3211,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
3212,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
3213,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3214,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3215,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
3216,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3217,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3218,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3219,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3220,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3221,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
3222,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3223,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3224,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
3225,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3226,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3227,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3228,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3229,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3230,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3231,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
3232,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3233,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3234,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3235,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
3236,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3237,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3238,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
3239,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3240,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3241,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3242,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3243,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
3244,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3245,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3246,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3247,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3248,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
3249,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3250,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3251,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3252,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
3253,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3254,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3255,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3256,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3257,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
3258,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3259,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3260,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
3261,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3262,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
3263,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3264,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3265,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3266,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3267,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3268,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3269,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3270,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3271,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3272,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3273,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3274,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3275,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
3276,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3277,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3278,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3279,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3280,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3281,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3282,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3283,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3284,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3285,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
3286,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3287,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3288,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3289,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3290,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
3291,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
3292,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3293,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3294,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3295,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
3296,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
3297,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3298,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3299,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3300,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3301,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3302,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
3303,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3304,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
3305,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3306,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3307,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3308,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
3309,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
3310,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3311,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3312,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3313,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3314,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3315,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3316,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3317,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3318,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3319,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3320,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3321,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3322,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3323,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
3324,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
3325,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3326,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3327,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3328,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3329,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
3330,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3331,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3332,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
3333,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3334,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3335,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
3336,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3337,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3338,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3339,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
3340,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3341,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3342,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3343,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3344,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3345,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
3346,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3347,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3348,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3349,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
3350,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3351,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3352,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
3353,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
3354,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3355,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3356,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3357,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
